商品名稱A,商品名稱B,網頁A,價格A,網頁B,價格B,搜尋詞,label,LLM result,Desc A,Desc B,decide
【多益得】All Clean馬桶除臭化糞菌40G 2入裝,"Frohdachs One Q 多功能泡沫清潔劑 水管馬桶清潔劑, 1個, 1kg",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=第一石鹼 馬桶清潔劑 500mlx2入,1039,https://www.tw.coupang.com/products/Frohdachs-One-Q-%E5%A4%9A%E5%8A%9F%E8%83%BD%E6%B3%A1%E6%B2%AB%E6%B8%85%E6%BD%94%E5%8A%91-%E6%B0%B4%E7%AE%A1%E9%A6%AC%E6%A1%B6%E6%B8%85%E6%BD%94%E5%8A%91-21007972061751?itemId=21022085436885&vendorItemId=21089132480180&sourceType=search&rank=20&searchId=c52767065e0d4f29a23da755f57c366c&q=%E7%AC%AC%E4%B8%80%E7%9F%B3%E9%B9%BC%20%E9%A6%AC%E6%A1%B6%E6%B8%85%E6%BD%94%E5%8A%91%20500mlx2%E5%85%A5,$281,第一石鹼 馬桶清潔劑 500mlx2入,x,否,"根据提供的信息，可以识别出以下关键词和相关信息：

- 商品品牌：多益得（do it 多益得）
- 商品系列：ALL Clean
- 商品类型：馬桶除臭化糞菌（马桶除臭保養劑）
- 容量：40G
- 数量：2入裝（2瓶）

综上所述，这是一款由多益得品牌生产的ALL Clean系列的马桶除臭保養剂，每瓶容量为40克，共提供2瓶。","商品名称为“Frohdachs One Q 多功能泡沫清洁剂 水管马桶清洁剂, 1个, 1kg”。以下是对该商品名称中关键词的详细分析：

1. **品牌**：Frohdachs - 这是该清洁剂的品牌名称。

2. **产品系列**：One Q - 可能是该品牌下的一个特定系列或型号。

3. **类型**：多功能泡沫清洁剂 - 表明该产品具有多种清洁功能，能够用于不同的表面或用途，特别是泡沫形式的清洁剂。

4. **用途**：水管马桶清洁剂 - 指明该清洁剂专门用于清洁水管和马桶，适合家庭或商业场所使用。

5. **数量**：1个 - 表示购买时包含的单位数量，这里是一个包装。

6. **容量**：1kg - 表示该清洁剂的总重量为1千克，通常用于衡量液体或粉末状产品的容量。

总结：该商品是Frohdachs品牌的One Q系列多功能泡沫清洁剂，专门用于水管和马桶清洁，包装为1个，净重为1千克。",否
【多益得】All Clean馬桶除臭化糞菌40G 2入裝,"Kao 花王 Magiclean 魔術靈 馬桶清潔劑 噴槍瓶裝 強力消臭清潔 高密著泡泡 草本消臭, 500ml, 3瓶",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=第一石鹼 馬桶清潔劑 500mlx2入,1039,https://www.tw.coupang.com/products/Kao-%E8%8A%B1%E7%8E%8B-Magiclean-%E9%AD%94%E8%A1%93%E9%9D%88-%E9%A6%AC%E6%A1%B6%E6%B8%85%E6%BD%94%E5%8A%91-%E5%99%B4%E6%A7%8D%E7%93%B6%E8%A3%9D-%E5%BC%B7%E5%8A%9B%E6%B6%88%E8%87%AD%E6%B8%85%E6%BD%94-%E9%AB%98%E5%AF%86%E8%91%97%E6%B3%A1%E6%B3%A1-%E8%8D%89%E6%9C%AC%E6%B6%88%E8%87%AD-263512202919940?itemId=272591977660417&vendorItemId=272593026269188&sourceType=search&rank=16&searchId=e2d74b6bb4ce4917b785e0e94ff9d069&q=%E7%AC%AC%E4%B8%80%E7%9F%B3%E9%B9%BC%20%E9%A6%AC%E6%A1%B6%E6%B8%85%E6%BD%94%E5%8A%91%20500mlx2%E5%85%A5,$230,第一石鹼 馬桶清潔劑 500mlx2入,x,否,"根据提供的信息，可以识别出以下关键词和相关信息：

- 商品品牌：多益得（do it 多益得）
- 商品系列：ALL Clean
- 商品类型：馬桶除臭化糞菌（马桶除臭保養劑）
- 容量：40G
- 数量：2入裝（2瓶）

综上所述，这是一款由多益得品牌生产的ALL Clean系列的马桶除臭保養剂，每瓶容量为40克，共提供2瓶。","商品名称为“Kao 花王 Magiclean 魔术灵 马桶清洁剂 喷枪瓶装 强力消臭清洁 高密著泡泡 草本消臭, 500ml, 3瓶”。以下是对该商品的关键词及其解释：

1. **Kao 花王**：这是一个知名的日本品牌，专注于个人护理和家庭清洁产品。

2. **Magiclean 魔术灵**：这是花王旗下的一个产品系列，主要提供清洁剂和消臭剂等家庭清洁产品。

3. **马桶清洁剂**：指专门用于清洁马桶的清洁剂，通常具有强力去污和消臭的功能。

4. **喷枪瓶装**：表示该清洁剂的包装形式为喷枪瓶，方便喷洒使用。

5. **强力消臭清洁**：说明该产品具有强效的消臭和清洁能力，能够有效去除异味和污垢。

6. **高密著泡泡**：指该清洁剂在使用时会产生高密度的泡泡，能够更好地附着在污垢上，提高清洁效果。

7. **草本消臭**：表示该产品可能含有草本成分，具有天然的消臭效果。

8. **500ml**：这是产品的容量，表示瓶装清洁剂的体积为500毫升。

9. **3瓶**：表示该商品的数量为3瓶，通常是以套装形式出售。

综上所述，该商品是一款由花王品牌生产的马桶清洁剂，具有强力消臭和清洁效果，采用喷枪瓶装，容量为500毫升，数量为3瓶。",否
【多益得】All Clean馬桶除臭化糞菌40G 2入裝,"第一石鹼 馬桶清潔劑, 500ml, 4瓶",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=第一石鹼 馬桶清潔劑 500mlx2入,1039,https://www.tw.coupang.com/products/%E7%AC%AC%E4%B8%80%E7%9F%B3%E9%B9%BC-%E9%A6%AC%E6%A1%B6%E6%B8%85%E6%BD%94%E5%8A%91-331989366325248?itemId=331989366308864&vendorItemId=331989366292480&sourceType=search&rank=&searchId=d05854a1276740bcbeb46962416b4f8a&q=%E7%AC%AC%E4%B8%80%E7%9F%B3%E9%B9%BC%20%E9%A6%AC%E6%A1%B6%E6%B8%85%E6%BD%94%E5%8A%91%20500mlx2%E5%85%A5,$113,第一石鹼 馬桶清潔劑 500mlx2入,x,否,"根据提供的信息，可以识别出以下关键词和相关信息：

- 商品品牌：多益得（do it 多益得）
- 商品系列：ALL Clean
- 商品类型：馬桶除臭化糞菌（马桶除臭保養劑）
- 容量：40G
- 数量：2入裝（2瓶）

综上所述，这是一款由多益得品牌生产的ALL Clean系列的马桶除臭保養剂，每瓶容量为40克，共提供2瓶。","商品名称为“第一石碱 马桶清洁剂, 500ml, 4瓶”。以下是对该商品名称中关键词的详细解析：

1. **第一石碱**：这是品牌名称，可能是一个专注于清洁产品的品牌。

2. **马桶清洁剂**：这是商品的类型，指的是用于清洁马桶的化学清洁产品，通常用于去除污垢、污渍和异味。

3. **500ml**：这是商品的容量，表示每瓶马桶清洁剂的体积为500毫升。这个容量适合家庭使用，通常可以满足多次清洁的需求。

4. **4瓶**：这是商品的数量，表示该商品的包装中包含4瓶马桶清洁剂。这种数量适合家庭或小型商业使用，能够提供较长时间的清洁供应。

总结：该商品是“第一石碱”品牌的马桶清洁剂，容量为500毫升，包装中包含4瓶。",否
【多益得】All Clean馬桶除臭化糞菌40G 2入裝,"第一石鹼 馬桶清潔劑, 日本版, 500ml, 48瓶",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=第一石鹼 馬桶清潔劑 500mlx2入,1039,https://www.tw.coupang.com/products/%E7%AC%AC%E4%B8%80%E7%9F%B3%E9%B9%BC-%E9%A6%AC%E6%A1%B6%E6%B8%85%E6%BD%94%E5%8A%91-154041044680706?itemId=425897190473740&vendorItemId=425897190457353&sourceType=search&rank=6&searchId=d05854a1276740bcbeb46962416b4f8a&q=%E7%AC%AC%E4%B8%80%E7%9F%B3%E9%B9%BC%20%E9%A6%AC%E6%A1%B6%E6%B8%85%E6%BD%94%E5%8A%91%20500mlx2%E5%85%A5,"$1,357",第一石鹼 馬桶清潔劑 500mlx2入,x,否,"根据提供的信息，可以识别出以下关键词和相关信息：

- 商品品牌：多益得（do it 多益得）
- 商品系列：ALL Clean
- 商品类型：馬桶除臭化糞菌（马桶除臭保養劑）
- 容量：40G
- 数量：2入裝（2瓶）

综上所述，这是一款由多益得品牌生产的ALL Clean系列的马桶除臭保養剂，每瓶容量为40克，共提供2瓶。","商品名称：第一石碱 马桶清洁剂, 日本版, 500ml, 48瓶

关键词及解释：

1. **第一石碱**：这是品牌名称，可能是一个专注于清洁产品的品牌，特别是马桶清洁剂。

2. **马桶清洁剂**：这是商品的类型，指的是用于清洁马桶的化学清洁产品，通常具有去污、消毒和除臭的功能。

3. **日本版**：表示该产品是日本制造或设计的版本，可能意味着其配方、效果或包装与其他地区的版本有所不同。

4. **500ml**：这是产品的容量，表示每瓶马桶清洁剂的体积为500毫升。

5. **48瓶**：这是数量，表示该商品的总数量为48瓶，通常用于批发或大宗购买。

综上所述，这款商品是由第一石碱品牌生产的日本版马桶清洁剂，容量为500毫升，数量为48瓶。",否
【多益得】All Clean馬桶除臭化糞菌40G 2入裝,"第一石鹼 馬桶清潔劑, 500ml, 8瓶",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=第一石鹼 馬桶清潔劑 500mlx2入,1039,https://www.tw.coupang.com/products/%E7%AC%AC%E4%B8%80%E7%9F%B3%E9%B9%BC-%E9%A6%AC%E6%A1%B6%E6%B8%85%E6%BD%94%E5%8A%91-331989366325248?itemId=344669607133185&vendorItemId=344669602955265&sourceType=search&rank=8&searchId=d05854a1276740bcbeb46962416b4f8a&q=%E7%AC%AC%E4%B8%80%E7%9F%B3%E9%B9%BC%20%E9%A6%AC%E6%A1%B6%E6%B8%85%E6%BD%94%E5%8A%91%20500mlx2%E5%85%A5,$226,第一石鹼 馬桶清潔劑 500mlx2入,x,否,"根据提供的信息，可以识别出以下关键词和相关信息：

- 商品品牌：多益得（do it 多益得）
- 商品系列：ALL Clean
- 商品类型：馬桶除臭化糞菌（马桶除臭保養劑）
- 容量：40G
- 数量：2入裝（2瓶）

综上所述，这是一款由多益得品牌生产的ALL Clean系列的马桶除臭保養剂，每瓶容量为40克，共提供2瓶。","商品名称为“第一石碱 马桶清洁剂, 500ml, 8瓶”。以下是对该商品名称中关键词的详细解析：

1. **第一石碱**：这是品牌名称，可能是该马桶清洁剂的制造商或品牌商。品牌通常代表产品的质量和信誉。

2. **马桶清洁剂**：这是商品的类型，指的是用于清洁马桶的化学清洁产品。马桶清洁剂通常具有去污、消毒和除臭的功能。

3. **500ml**：这是产品的容量，表示每瓶马桶清洁剂的体积为500毫升。容量是消费者在购买时考虑的重要因素，因为它影响使用的频率和持续时间。

4. **8瓶**：这是商品的数量，表示该商品的包装中包含8瓶马桶清洁剂。数量信息对于批量购买或家庭使用非常重要。

总结：该商品是“第一石碱”品牌的马桶清洁剂，容量为500毫升，包装中包含8瓶。",否
【多益得】All Clean馬桶除臭化糞菌40G 2入裝,"小林製藥 馬桶除臭凝膠條裝 補充 23RN Super柑橘 28g 3入, 1組",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=第一石鹼 馬桶清潔劑 500mlx2入,1039,https://www.tw.coupang.com/products/%E5%B0%8F%E6%9E%97%E8%A3%BD%E8%97%A5-%E9%A6%AC%E6%A1%B6%E9%99%A4%E8%87%AD%E5%87%9D%E8%86%A0%E6%A2%9D%E8%A3%9D-%E8%A3%9C%E5%85%85-23RN-Super%E6%9F%91%E6%A9%98-28g-3%E5%85%A5-466436279451648?itemId=466436279468032&vendorItemId=466436275273744&sourceType=search&rank=11&searchId=484a016321ef4e25a521c152d7e82dc5&q=%E7%AC%AC%E4%B8%80%E7%9F%B3%E9%B9%BC%20%E9%A6%AC%E6%A1%B6%E6%B8%85%E6%BD%94%E5%8A%91%20500mlx2%E5%85%A5,$119,第一石鹼 馬桶清潔劑 500mlx2入,x,否,"根据提供的信息，可以识别出以下关键词和相关信息：

- 商品品牌：多益得（do it 多益得）
- 商品系列：ALL Clean
- 商品类型：馬桶除臭化糞菌（马桶除臭保養劑）
- 容量：40G
- 数量：2入裝（2瓶）

综上所述，这是一款由多益得品牌生产的ALL Clean系列的马桶除臭保養剂，每瓶容量为40克，共提供2瓶。","商品名称为“小林制药 马桶除臭凝胶条装 补充 23RN Super柑橘 28g 3入, 1组”。以下是对该商品名称中关键词的详细解析：

1. **小林制药**：这是品牌名称，指的是生产该商品的公司，专注于个人护理和家庭清洁产品。

2. **马桶除臭凝胶**：这是商品的类型，表明该产品是用于马桶的除臭产品，采用凝胶形式。

3. **条装**：指的是产品的包装形式，说明该凝胶是以条状形式提供，便于使用。

4. **补充**：表示该产品是补充装，通常是用于替换或补充已有的产品，而不是全新的产品。

5. **23RN Super**：这是产品的特定系列或型号，可能指的是该产品的特定配方或特性。

6. **柑橘**：这是产品的香味，表明该凝胶具有柑橘类的香气，通常给人清新、愉悦的感觉。

7. **28g**：这是产品的容量，表示每个条装的凝胶重量为28克。

8. **3入**：表示每个包装内包含3个条装的凝胶。

9. **1组**：表示这是一个完整的销售单位，通常指的是一个包装或一组产品。

综上所述，该商品是小林制药品牌的一款马桶除臭凝胶，具有柑橘香味，容量为28克，每组包含3个条装，适合用于补充已有的产品。",否
【多益得】All Clean馬桶除臭化糞菌40G 2入裝,"第一石鹼 馬桶清潔劑, 500ml, 4瓶",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=第一石鹼 馬桶清潔劑 500mlx2入,1039,https://www.tw.coupang.com/products/%E7%AC%AC%E4%B8%80%E7%9F%B3%E9%B9%BC-%E9%A6%AC%E6%A1%B6%E6%B8%85%E6%BD%94%E5%8A%91-331989366325248?itemId=331989366308864&vendorItemId=331989366292480&sourceType=search&rank=&searchId=d05854a1276740bcbeb46962416b4f8a&q=%E7%AC%AC%E4%B8%80%E7%9F%B3%E9%B9%BC%20%E9%A6%AC%E6%A1%B6%E6%B8%85%E6%BD%94%E5%8A%91%20500mlx2%E5%85%A5,$113,第一石鹼 馬桶清潔劑 500mlx2入,x,否,"根据提供的信息，可以识别出以下关键词和相关信息：

- 商品品牌：多益得（do it 多益得）
- 商品系列：ALL Clean
- 商品类型：馬桶除臭化糞菌（马桶除臭保養劑）
- 容量：40G
- 数量：2入裝（2瓶）

综上所述，这是一款由多益得品牌生产的ALL Clean系列的马桶除臭保養剂，每瓶容量为40克，共提供2瓶。","商品名称为“第一石碱 马桶清洁剂, 500ml, 4瓶”。以下是对该商品名称中关键词的详细解析：

1. **第一石碱**：这是品牌名称，可能是一个专注于清洁产品的品牌。

2. **马桶清洁剂**：这是商品的类型，指的是用于清洁马桶的化学清洁剂，通常用于去除污垢、污渍和异味。

3. **500ml**：这是商品的容量，表示每瓶马桶清洁剂的体积为500毫升。这个容量适合家庭使用，通常可以满足一定时间内的清洁需求。

4. **4瓶**：这是商品的数量，表示该商品的包装中包含4瓶马桶清洁剂。这种数量适合家庭或小型商业使用，能够提供较长时间的清洁供应。

总结：该商品是“第一石碱”品牌的马桶清洁剂，容量为500毫升，包装中包含4瓶，适合家庭或小型商业使用。",否
【多益得】All Clean馬桶除臭化糞菌40G 2入裝,"Kao 花王 Magiclean 魔術靈 高密泡馬桶清潔劑 柑橘消臭 噴槍式, 500ml, 5瓶",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=第一石鹼 馬桶清潔劑 500mlx2入,1039,https://www.tw.coupang.com/products/Kao-%E8%8A%B1%E7%8E%8B-Magiclean-%E9%AD%94%E8%A1%93%E9%9D%88-%E9%AB%98%E5%AF%86%E6%B3%A1%E9%A6%AC%E6%A1%B6%E6%B8%85%E6%BD%94%E5%8A%91-%E6%9F%91%E6%A9%98%E6%B6%88%E8%87%AD-%E5%99%B4%E6%A7%8D%E5%BC%8F-263513108873220?itemId=382056009777155&vendorItemId=382056009760768&sourceType=search&rank=16&searchId=9ddbc7c3084845699e99f05fa78c8823&q=%E7%AC%AC%E4%B8%80%E7%9F%B3%E9%B9%BC%20%E9%A6%AC%E6%A1%B6%E6%B8%85%E6%BD%94%E5%8A%91%20500mlx2%E5%85%A5,$350,第一石鹼 馬桶清潔劑 500mlx2入,x,否,"根据提供的信息，可以识别出以下关键词和相关信息：

- 商品品牌：多益得（do it 多益得）
- 商品系列：ALL Clean
- 商品类型：馬桶除臭化糞菌（马桶除臭保養劑）
- 容量：40G
- 数量：2入裝（2瓶）

综上所述，这是一款由多益得品牌生产的ALL Clean系列的马桶除臭保養剂，每瓶容量为40克，共提供2瓶。","商品名称：Kao 花王 Magiclean 魔术灵 高密泡马桶清洁剂 柑橘消臭 喷枪式, 500ml, 5瓶

关键词及解释：

1. **Kao（花王）**：这是一个知名的日本品牌，专注于个人护理、家庭清洁和美容产品。

2. **Magiclean（魔术灵）**：这是花王旗下的一个清洁产品系列，专注于家庭清洁，特别是卫生间和厨房的清洁。

3. **高密泡**：指的是该清洁剂具有高密度的泡沫，能够更有效地清洁污垢和污渍。

4. **马桶清洁剂**：这是该产品的主要用途，专门用于清洁马桶，去除污垢和异味。

5. **柑橘消臭**：说明该产品具有柑橘类的香味，能够有效消除异味，给人清新的感觉。

6. **喷枪式**：指的是该产品的包装设计为喷雾式，使用时可以方便地喷洒清洁剂。

7. **500ml**：这是产品的容量，表示每瓶清洁剂的容量为500毫升。

8. **5瓶**：表示该商品的销售数量为5瓶，通常是以套装的形式出售。

总结：该商品是Kao花王品牌下的Magiclean系列高密泡马桶清洁剂，具有柑橘消臭的香味，采用喷枪式设计，容量为500ml，销售数量为5瓶。",否
【多益得】All Clean馬桶除臭化糞菌40G 2入裝,"第一石鹼 馬桶清潔劑, 日本版, 500ml, 48瓶",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=第一石鹼 馬桶清潔劑 500mlx2入,1039,https://www.tw.coupang.com/products/%E7%AC%AC%E4%B8%80%E7%9F%B3%E9%B9%BC-%E9%A6%AC%E6%A1%B6%E6%B8%85%E6%BD%94%E5%8A%91-154041044680706?itemId=425897190473740&vendorItemId=425897190457353&sourceType=search&rank=6&searchId=d05854a1276740bcbeb46962416b4f8a&q=%E7%AC%AC%E4%B8%80%E7%9F%B3%E9%B9%BC%20%E9%A6%AC%E6%A1%B6%E6%B8%85%E6%BD%94%E5%8A%91%20500mlx2%E5%85%A5,"$1,357",第一石鹼 馬桶清潔劑 500mlx2入,x,否,"根据提供的信息，可以识别出以下关键词和相关信息：

- 商品品牌：多益得（do it 多益得）
- 商品系列：ALL Clean
- 商品类型：馬桶除臭化糞菌（马桶除臭保養劑）
- 容量：40G
- 数量：2入裝（2瓶）

综上所述，这是一款由多益得品牌生产的ALL Clean系列的马桶除臭保養剂，每瓶容量为40克，共提供2瓶。","商品名称：第一石碱 马桶清洁剂, 日本版, 500ml, 48瓶

关键词及解释：
1. **第一石碱**：这是品牌名称，可能是一个专注于清洁产品的品牌。
2. **马桶清洁剂**：这是商品的类型，专门用于清洁马桶的化学清洁剂，通常具有去污、消毒和除臭的功能。
3. **日本版**：表示该产品是日本制造或设计的版本，可能意味着其配方或效果与其他地区的产品有所不同。
4. **500ml**：这是产品的容量，表示每瓶清洁剂的体积为500毫升。
5. **48瓶**：这是数量，表示该商品的总数量为48瓶，通常用于批发或大宗购买。

总结：该商品是由第一石碱品牌生产的马桶清洁剂，容量为500毫升，数量为48瓶，且为日本版，可能具有特定的清洁效果或配方。",否
【多益得】All Clean馬桶除臭化糞菌40G 2入裝,"潔瓷 通奇馬桶疏通劑, 1L, 2瓶",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=第一石鹼 馬桶清潔劑 500mlx2入,1039,https://www.tw.coupang.com/products/%E6%BD%94%E7%93%B7-%E9%80%9A%E5%A5%87%E9%A6%AC%E6%A1%B6%E7%96%8F%E9%80%9A%E5%8A%91-460277136998407?itemId=474429251321865&vendorItemId=474429251338244&sourceType=search&rank=6&searchId=484a016321ef4e25a521c152d7e82dc5&q=%E7%AC%AC%E4%B8%80%E7%9F%B3%E9%B9%BC%20%E9%A6%AC%E6%A1%B6%E6%B8%85%E6%BD%94%E5%8A%91%20500mlx2%E5%85%A5,$190,第一石鹼 馬桶清潔劑 500mlx2入,x,否,"根据提供的信息，可以识别出以下关键词和相关信息：

- 商品品牌：多益得（do it 多益得）
- 商品系列：ALL Clean
- 商品类型：馬桶除臭化糞菌（马桶除臭保養劑）
- 容量：40G
- 数量：2入裝（2瓶）

综上所述，这是一款由多益得品牌生产的ALL Clean系列的马桶除臭保養剂，每瓶容量为40克，共提供2瓶。","商品名称：洁瓷 通奇马桶疏通剂, 1L, 2瓶

关键词及解释：
1. **洁瓷**：品牌名称，可能专注于卫生洁具或清洁产品。
2. **通奇**：可能是该产品的系列名称或特定功能的描述，暗示其具有强效疏通能力。
3. **马桶疏通剂**：产品类型，专门用于疏通马桶的清洁剂，通常用于解决马桶堵塞问题。
4. **1L**：容量，表示每瓶的容量为1升。
5. **2瓶**：数量，表示该商品的包装包含2瓶。

总结：该商品是洁瓷品牌的通奇系列马桶疏通剂，容量为1升，包装中包含2瓶，专门用于疏通马桶。",否
【多益得】All Clean馬桶除臭化糞菌40G 2入裝,"懸掛式馬桶清潔劑5球 2個, 顏色隨機, 308g, 1組",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=第一石鹼 馬桶清潔劑 500mlx2入,1039,https://www.tw.coupang.com/products/%E6%87%B8%E6%8E%9B%E5%BC%8F%E9%A6%AC%E6%A1%B6%E6%B8%85%E6%BD%94%E5%8A%915%E7%90%83-2%E5%80%8B-470821038424070?itemId=470821038407686&vendorItemId=470821038391298&sourceType=search&rank=17&searchId=900a16d67c2b425a8249c751499dd4a3&q=%E7%AC%AC%E4%B8%80%E7%9F%B3%E9%B9%BC%20%E9%A6%AC%E6%A1%B6%E6%B8%85%E6%BD%94%E5%8A%91%20500mlx2%E5%85%A5,$199,第一石鹼 馬桶清潔劑 500mlx2入,x,否,"根据提供的信息，可以识别出以下关键词和相关信息：

- 商品品牌：多益得（do it 多益得）
- 商品系列：ALL Clean
- 商品类型：馬桶除臭化糞菌（马桶除臭保養劑）
- 容量：40G
- 数量：2入裝（2瓶）

综上所述，这是一款由多益得品牌生产的ALL Clean系列的马桶除臭保養剂，每瓶容量为40克，共提供2瓶。","商品名称为“悬挂式马桶清洁剂5球 2个, 颜色随机, 308g, 1组”。以下是对该商品名称中关键词的详细解析：

1. **悬挂式**：指该清洁剂的设计可以悬挂使用，通常是为了方便放置在马桶内部或周围，便于使用和存放。

2. **马桶清洁剂**：这是商品的主要功能，旨在清洁马桶，去除污垢和异味。

3. **5球**：表示该清洁剂的包装中包含5个小球，通常是固体形式的清洁剂，使用时可以放入马桶水箱中，随着水流释放清洁成分。

4. **2个**：指该商品的数量，表示购买时会得到2个这样的清洁剂包装。

5. **颜色随机**：说明商品的颜色不是固定的，可能会根据库存情况随机发货，消费者无法选择具体颜色。

6. **308g**：这是商品的总重量，表示整个包装的净重为308克。

7. **1组**：表示这是一个完整的购买单位，通常指的是一个包装或一套产品。

综上所述，该商品是一种悬挂式的马桶清洁剂，包含5个清洁球，购买时会得到2个包装，颜色随机，净重为308克，属于一组产品。",否
【多益得】All Clean馬桶除臭化糞菌40G 2入裝,"Worldlife 活氧馬桶強力清潔劑 ND911C, 150g, 2包",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=第一石鹼 馬桶清潔劑 500mlx2入,1039,https://www.tw.coupang.com/products/Worldlife-%E6%B4%BB%E6%B0%A7%E9%A6%AC%E6%A1%B6%E5%BC%B7%E5%8A%9B%E6%B8%85%E6%BD%94%E5%8A%91-ND911C-464266498883591?itemId=488562256412682&vendorItemId=488562256478215&sourceType=search&rank=&searchId=69e06a3b4c53444eb88658b46d531514&q=%E7%AC%AC%E4%B8%80%E7%9F%B3%E9%B9%BC%20%E9%A6%AC%E6%A1%B6%E6%B8%85%E6%BD%94%E5%8A%91%20500mlx2%E5%85%A5,$198,第一石鹼 馬桶清潔劑 500mlx2入,x,否,"根据提供的信息，可以识别出以下关键词和相关信息：

- 商品品牌：多益得（do it 多益得）
- 商品系列：ALL Clean
- 商品类型：馬桶除臭化糞菌（马桶除臭保養劑）
- 容量：40G
- 数量：2入裝（2瓶）

综上所述，这是一款由多益得品牌生产的ALL Clean系列的马桶除臭保養剂，每瓶容量为40克，共提供2瓶。","商品名称：Worldlife 活氧马桶强力清洁剂 ND911C, 150g, 2包

关键词解析：
1. **Worldlife**：这是品牌名称，可能代表该产品的制造商或商标。
2. **活氧**：指的是产品的清洁成分，可能含有活性氧成分，能够有效去除污垢和细菌。
3. **马桶**：说明该清洁剂的使用对象是马桶，专门针对卫生间的清洁需求。
4. **强力清洁剂**：表明该产品具有强效的清洁能力，能够处理顽固污垢。
5. **ND911C**：这是产品的型号，可能用于区分不同的产品系列或版本。
6. **150g**：表示每包清洁剂的净含量为150克。
7. **2包**：说明购买的数量为2包。

总结：该商品是Worldlife品牌的活氧马桶强力清洁剂，型号为ND911C，每包净含量为150克，购买数量为2包。",否
【多益得】All Clean馬桶除臭化糞菌40G 2入裝,"domol 活性去汙除鈣強力消臭馬桶清潔錠 16顆, 320g, 1盒",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=第一石鹼 馬桶清潔劑 500mlx2入,1039,https://www.tw.coupang.com/products/domol-%E6%B4%BB%E6%80%A7%E5%8E%BB%E6%B1%99%E9%99%A4%E9%88%A3%E5%BC%B7%E5%8A%9B%E6%B6%88%E8%87%AD%E9%A6%AC%E6%A1%B6%E6%B8%85%E6%BD%94%E9%8C%A0-16%E9%A1%86-463235757096971?itemId=463235757047817&vendorItemId=463235757047813&sourceType=search&rank=12&searchId=ee1ec3aba43248d09596cee049ff47b0&q=%E7%AC%AC%E4%B8%80%E7%9F%B3%E9%B9%BC%20%E9%A6%AC%E6%A1%B6%E6%B8%85%E6%BD%94%E5%8A%91%20500mlx2%E5%85%A5,$588,第一石鹼 馬桶清潔劑 500mlx2入,x,否,"根据提供的信息，可以识别出以下关键词和相关信息：

- 商品品牌：多益得（do it 多益得）
- 商品系列：ALL Clean
- 商品类型：馬桶除臭化糞菌（马桶除臭保養劑）
- 容量：40G
- 数量：2入裝（2瓶）

综上所述，这是一款由多益得品牌生产的ALL Clean系列的马桶除臭保養剂，每瓶容量为40克，共提供2瓶。","商品名称：domol 活性去污除钙强力消臭马桶清洁锭 16颗, 320g, 1盒

关键词及解释：

1. **domol**：品牌名称，通常与清洁产品相关。
2. **活性去污**：指该产品具有活性成分，能够有效去除污垢。
3. **除钙**：表示该产品能够去除水垢或钙质沉积，适用于马桶等容易积累钙质的地方。
4. **强力**：说明该产品的清洁效果较强，能够处理顽固污垢。
5. **消臭**：表示该产品具有去除异味的功能，能够保持马桶清新。
6. **马桶清洁锭**：产品的类型，专门用于清洁马桶的固体清洁剂，通常以锭状形式存在。
7. **16颗**：数量，表示包装内含有16颗清洁锭。
8. **320g**：容量，表示整个包装的净重为320克。
9. **1盒**：包装形式，表示该产品以1盒的形式出售。

综上所述，该商品是一种由domol品牌生产的马桶清洁产品，具有去污、除钙、消臭等多重功能，适合家庭使用。",否
